카테고리,검색어,제목,상태,가격,지역,등록시각,채팅수,관심수,조회수,매너온도,판매자닉네임,상세카테고리,거래희망장소,상세설명
밥솥,쿠쿠 밥솥,쿠쿠 트윈프레셔 10인용 압력밥솥 CRP-KHT1010FB,거래완료,"40,000원",퇴계동,2026-01-19,0,0,0,36.5℃,중고나라판매자,생활가전,퇴계동,[출처] 중고나라 | [분석모델] CRP-KHT1010FB | [모델근거] text_code | [원문링크] https://web.joongna.com/product/222989495
밥솥,쿠쿠 밥솥,쿠쿠 10인용 스마트 IH 전기압력밥솥,거래완료,"100,000원",송정동,2026-01-19,0,0,0,36.5℃,중고나라판매자,생활가전,송정동,[출처] 중고나라 | [분석모델] IH압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223924776
밥솥,쿠쿠 밥솥,쿠쿠 10인용 IH압력밥솥(회색) CRP-BCHF107FW,거래중,"300,000원",운서동,2026-01-18,0,0,0,36.5℃,중고나라판매자,생활가전,운서동,[출처] 중고나라 | [분석모델] CRP-BCHF107FW | [모델근거] text_code | [원문링크] https://web.joongna.com/product/223740036
밥솥,쿠쿠 밥솥,쿠쿠 6인용 2기압 밥솥/FHR0610FD,거래완료,"120,000원",,2026-01-18,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] CRP-FHR0610FD | [모델근거] detail_text_code | [원문설명] 쿠쿠의 고급사양 모델 입니다. 2기압이 되고 스텐코팅에 에코스텐커브드내솥을 사용합니다. 패킹과 내솥 상태 아주 좋습니다. 사진 봐주세요. 밥 잘 되고 맛 있습니다. 쿠쿠전자 CRP-FHR0610FD /IH압력밥솥/6인용/ 에코스테인리스내솥/ 스테인리스코팅/커브드/ 에어버블/풀스테인리스커버/ 분리형커버/2기압취사/ 맞춤보온/백미쾌속/잡곡쾌속/ 음성안내/자동세척/ 에너지:1등급/소비전력:1090W/ 무게:6.4kg/ 크기(가로x세로x깊이): 265x258x379mm/ | [원문링크] https://web.joongna.com/product/224258318
밥솥,쿠쿠 밥솥,쿠쿠 IH 전기밥솥 10인용 HNXG1010FB 판매합니다~~,거래완료,"22,000원",철산3동,2026-01-18,0,0,0,36.5℃,중고나라판매자,생활가전,철산3동,[출처] 중고나라 | [분석모델] 전기보온밥솥_10인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/224252688
밥솥,쿠쿠 밥솥,쿠쿠 CRP-HUF1080BE 전기보온밥솥 10인용 21년9월산,거래중,"75,000원",복현2동,2026-01-17,0,0,0,36.5℃,중고나라판매자,생활가전,복현2동,[출처] 중고나라 | [분석모델] CRP-HUF1080BE | [모델근거] text_code | [원문링크] https://web.joongna.com/product/224221451
밥솥,쿠쿠 밥솥,쿠쿠 풀스테인레스 스마트 IH 6인용 압력밥솥 음성안내,거래완료,"40,000원",정관읍,2026-01-17,0,0,0,36.5℃,중고나라판매자,생활가전,정관읍,[출처] 중고나라 | [분석모델] 전기압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223813127
밥솥,쿠쿠 밥솥,쿠쿠 CRP-LHTR0610FW 트윈프레셔 IH 전기압력밥솥 6인용,거래완료,"150,000원",양지면,2026-01-17,0,0,0,36.5℃,중고나라판매자,생활가전,양지면,[출처] 중고나라 | [분석모델] CRP-LHTR0610FW | [모델근거] text_code | [원문링크] https://web.joongna.com/product/224202622
밥솥,쿠쿠 밥솥,쿠쿠 6인용 IH 전기밥솥,거래중,"70,000원",,2026-01-16,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] 전기보온밥솥_6인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/224179076
밥솥,쿠쿠 밥솥,쿠쿠압력밥솥부품,거래완료,"20,000원",,2026-01-16,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] 전기압력밥솥 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223647699
밥솥,쿠쿠 밥솥,"[새상품]쿠쿠 트윈프레셔 쁘띠 밥솥(3인용, 어반그레이)",거래완료,"200,000원",흑석동,2026-01-16,0,0,0,36.5℃,중고나라판매자,생활가전,흑석동,[출처] 중고나라 | [분석모델] 트윈프레셔_3인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/224175790
밥솥,쿠쿠 밥솥,쿠쿠 14인용 전기밥솥,거래완료,"50,000원",문래동,2026-01-16,0,0,0,36.5℃,중고나라판매자,생활가전,문래동,[출처] 중고나라 | [분석모델] 전기보온밥솥 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/222925172
밥솥,쿠쿠 밥솥,IH 쿠쿠 전기 압력밥솥 6인용,거래완료,"130,000원",청담동,2026-01-14,0,0,0,36.5℃,중고나라판매자,생활가전,청담동,[출처] 중고나라 | [분석모델] 전기압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/224109900
밥솥,쿠쿠 밥솥,쿠쿠 6인용 압력밥솥 CRP-OHLLR0610FGW,거래완료,"360,000원",중앙동,2026-01-14,0,0,0,36.5℃,중고나라판매자,생활가전,중앙동,[출처] 중고나라 | [분석모델] CRP-OHLLR0610FGW | [모델근거] text_code | [원문링크] https://web.joongna.com/product/224026639
밥솥,쿠쿠 밥솥,쿠쿠전자 CRP-HWF1060FB 고급형 전기밥솥 미개봉,거래완료,"160,000원",철마면,2026-01-14,0,0,0,36.5℃,중고나라판매자,생활가전,철마면,[출처] 중고나라 | [분석모델] CRP-HWF1060FB | [모델근거] text_code | [원문링크] https://web.joongna.com/product/223995082
밥솥,쿠쿠 밥솥,쿠쿠 30인용 전기밥솥 (CR-3055B) 식당용 업소용 전기밥솥,거래완료,"80,000원",정자2동,2026-01-14,0,0,0,36.5℃,중고나라판매자,생활가전,정자2동,[출처] 중고나라 | [분석모델] CR-3055B | [모델근거] text_code | [원문링크] https://web.joongna.com/product/224088767
밥솥,쿠쿠 밥솥,쿠쿠 6인용 전기밥솥 crp_P067FD,거래중,"40,000원",주안5동,2026-01-14,0,0,0,36.5℃,중고나라판매자,생활가전,주안5동,[출처] 중고나라 | [분석모델] 전기보온밥솥_6인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/224086173
밥솥,쿠쿠 밥솥,쿠쿠 10인용 전기밥솥 HNXF1020FB,거래완료,"20,000원",위례동,2026-01-13,0,0,0,36.5℃,중고나라판매자,생활가전,위례동,[출처] 중고나라 | [분석모델] 전기보온밥솥_10인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223469929
밥솥,쿠쿠 밥솥,쿠쿠 3인용 압력밥솥 CRP-T0310FGW(미사용),거래완료,"170,000원",,2026-01-13,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] CRP-T0310FGW | [모델근거] text_code | [원문링크] https://web.joongna.com/product/223286068
밥솥,쿠쿠 밥솥,쿠쿠 3인용 전기밥솥 팝니다.,거래완료,"35,000원",,2026-01-13,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] 전기보온밥솥_3인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/224054704
밥솥,쿠쿠 밥솥,쿠쿠 3인용 압력밥솥 CRP-T0310FGW,거래완료,"170,000원",,2026-01-13,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] CRP-T0310FGW | [모델근거] text_code | [원문링크] https://web.joongna.com/product/224044471
밥솥,쿠쿠 밥솥,쿠쿠 6인용 전기압력밥솥,거래완료,"100,000원",원문동,2026-01-12,0,0,0,36.5℃,중고나라판매자,생활가전,원문동,[출처] 중고나라 | [분석모델] 전기압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/224012969
밥솥,쿠쿠 밥솥,쿠쿠 6인용 압력밥솥,거래중,"60,000원",,2026-01-11,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] 전기압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/224004085
밥솥,쿠쿠 밥솥,쿠쿠 10인용 압력밥솥,거래중,"55,000원",,2026-01-11,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] 전기압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/224003913
밥솥,쿠쿠 밥솥,쿠쿠 IH압력밥솥 6인용,거래완료,"50,000원",지동,2026-01-11,0,0,0,36.5℃,중고나라판매자,생활가전,지동,[출처] 중고나라 | [분석모델] IH압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/224003113
밥솥,쿠쿠 밥솥,쿠쿠 2인용 마시멜로 밥솥,거래완료,"60,000원",잠실본동,2026-01-11,0,0,0,36.5℃,중고나라판매자,생활가전,잠실본동,"[출처] 중고나라 | [분석모델] 제품군 공통 | [모델근거] product_group | [원문설명] 쿠쿠 2인용 마시멜로 밥솥 박스만 뜯고 확인만 한 새제품이에요. 포장 비닐과 케이블, 밥주걱 등 구성품 모두 들어있습니다. 따뜻한 핑크색으로 인테리어용으로도 좋습니다. | [원문링크] https://web.joongna.com/product/223733488"
밥솥,쿠쿠 밥솥,쿠쿠 10인용 2기압밥솥/FHS1010FD,거래완료,"90,000원",,2026-01-11,0,0,0,36.5℃,중고나라판매자,생활가전,,"[출처] 중고나라 | [분석모델] CRP-FHS1010FD | [모델근거] detail_text_code | [원문설명] 쿠쿠 10인용 2기압 전기밥솥 FHS1010FD 모델입니다. 윤기, 찰기, 보온, 모든 면에서 뛰어난 밥맛을 자랑합니다. 최근에 내솥과 패킹 교체한 상태입니다. 내솥 옆면과 외부 측면에 사용감 있습니다. 사진 봐주세요. 전체적으로 깨끗하고,밥 잘됩니다. 쿠쿠전자 CRP-FHS1010FD /IH압력밥솥/10인용/ 스테인리스내솥/Xwall블랙샤인코팅/에어버블/ 풀스테인리스커버/패킹워시/ 분리형커버/2기압취사/ 맞춤보온/백미쾌속/잡곡쾌속/ 음성안내/다이렉트터치/ 자동세척/에너지아이/ 대기전력차단스위치/ 소비전력:1455W/ 무게:9.5kg/LED디스플레이 / 크기(가로x세로x깊이): 310x291x422mm/ | [원문링크] https://web.joongna.com/product/223582213"
밥솥,쿠쿠 밥솥,쿠쿠 10인용 압력밥솥/P107FR,거래완료,"58,000원",,2026-01-11,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] 전기압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223523381
밥솥,쿠쿠 밥솥,쿠쿠 6인용 일반전기밥솥 CR-0632P 판매합니다,거래완료,"25,000원",가음정동,2026-01-11,0,0,0,36.5℃,중고나라판매자,생활가전,가음정동,[출처] 중고나라 | [분석모델] CR-0632P | [모델근거] text_code | [원문링크] https://web.joongna.com/product/223934152
밥솥,쿠쿠 밥솥,쿠쿠 10인용 열판방식 압력밥솥 CRP-G1031MP 판매합니다,거래완료,"40,000원",가음정동,2026-01-11,0,0,0,36.5℃,중고나라판매자,생활가전,가음정동,[출처] 중고나라 | [분석모델] CRP-G1031MP | [모델근거] text_code | [원문링크] https://web.joongna.com/product/223926599
밥솥,쿠쿠 밥솥,쿠쿠압력밥솥 6인용 판매합니다.,거래완료,"80,000원",범어4동,2026-01-10,0,0,0,36.5℃,중고나라판매자,생활가전,범어4동,[출처] 중고나라 | [분석모델] 전기압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223965486
밥솥,쿠쿠 밥솥,쿠쿠 전기밥솥,거래완료,"20,000원",오남읍,2026-01-10,0,0,0,36.5℃,중고나라판매자,생활가전,오남읍,[출처] 중고나라 | [분석모델] 전기보온밥솥 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223719236
밥솥,쿠쿠 밥솥,쿠쿠 SMART IIH 6인용 압력밥솥,거래완료,"100,000원",,2026-01-10,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] 전기압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223671358
밥솥,쿠쿠 밥솥,쿠쿠 6인용 압력밥솥,거래중,"190,000원",청라2동,2026-01-10,0,0,0,36.5℃,중고나라판매자,생활가전,청라2동,[출처] 중고나라 | [분석모델] 전기압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223183528
밥솥,쿠쿠 밥솥,"쿠쿠 IH압력밥솥 6인용,쿠쿠6인용밥통,쿠쿠6인용밥솥,쿠쿠6인용전기밥솥,DHR0680FD",거래완료,"22,000원",신봉동,2026-01-09,0,0,0,36.5℃,중고나라판매자,생활가전,신봉동,[출처] 중고나라 | [분석모델] IH압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223899107
밥솥,쿠쿠 밥솥,쿠쿠 6인용 전기밥솥 CRP-N0680SR 팝니다.,거래완료,"40,000원",양재1동,2026-01-09,0,0,0,36.5℃,중고나라판매자,생활가전,양재1동,[출처] 중고나라 | [분석모델] CRP-N0680SR | [모델근거] text_code | [원문링크] https://web.joongna.com/product/223917554
밥솥,쿠쿠 밥솥,쿠쿠 3인용 밥솥,거래완료,"30,000원",,2026-01-09,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] CRPEHS0320FSM | [모델근거] detail_text_code | [원문설명] 한달전까지도 밥해먹었습니다 밥솥선물받게되어 보냅니다 내솥은 사용감 있어요. 택배가능하며. 박스가 없기에 뽁뽁이로 보냅니다. 공덕역 근처 직거래 가능하며. 택비는 8천 추가입니다. 모델명은 crp ehs0320fsm입니다. 18년도 구입했어요. 신중히 생각하시고 꼭사실분만 입금가능시 연락주세요 | [원문링크] https://web.joongna.com/product/223697910
밥솥,쿠쿠 밥솥,쿠쿠 3인용 IH압력밥솥 HQB0310FS,거래완료,"75,000원",풍무동,2026-01-08,0,0,0,36.5℃,중고나라판매자,생활가전,풍무동,[출처] 중고나라 | [분석모델] IH압력밥솥_3인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223867128
밥솥,쿠쿠 밥솥,쿠쿠 트윈프레셔 IH압력밥솥 (저당)10인용,거래완료,"195,000원",장기본동,2026-01-07,0,0,0,36.5℃,중고나라판매자,생활가전,장기본동,[출처] 중고나라 | [분석모델] 트윈프레셔_10인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/222543134
밥솥,쿠쿠 밥솥,쿠쿠 SMART IH 압력밥솥 (10인용),거래완료,"70,000원",,2026-01-06,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] IH압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223813673
밥솥,쿠쿠 밥솥,쿠쿠 6인용 풀스텐 밥솥/DHS068FS,거래완료,"80,000원",,2026-01-06,0,0,0,36.5℃,중고나라판매자,생활가전,,"[출처] 중고나라 | [분석모델] CRP-DHS068FS | [모델근거] detail_text_code | [원문설명] 쿠쿠 6인용 풀스텐 밥솥 모델 DHS068FS입니다. 풀스테인이라 위생적으로 사용 가능합니다. 패킹상태 양호합니다. 내솥에 큰흠 없습니다. 사진 봐 주세요. 밥 잘되고,맛있습니다. 쿠쿠전자 CRP-DHS068FS /IH압력밥솥/6인용/ 스테인리스내솥/ Xwall블랙샤인코팅/ 에어버블/풀스테인리스커버/ 패킹워시/분리형커버/맞춤보온/ 백미쾌속/잡곡쾌속/음성안내/ 다이렉트터치/자동세척/ 소비전력:1090W/ 무게:6.3kg/ 크기(가로x세로x깊이): 266x256x378mm | [원문링크] https://web.joongna.com/product/223221029"
밥솥,쿠쿠 밥솥,쿠쿠 10인용 압력밥솥,거래완료,"400,000원",,2026-01-05,0,0,0,36.5℃,중고나라판매자,생활가전,,"[출처] 중고나라 | [분석모델] CRP-LHTAR1010FGI | [모델근거] detail_text_code | [원문설명] 쿠쿠 10인용 압력밥솥이에요. 깔끔한 화이트 컬러로 어떤 주방에도 잘 어울리고, 디지털 디스플레이와 다양한 기능이 있어서 사용하기 편리해요. 쿠쿠 트윈프레셔 IH압력밥솥 10인용 새상품입니다 쿠쿠 10인용 트윈프레셔 IH전기압력밥솥 CRP-LHTAR1010FGI 가격비교 인터넷 검색 시 모델명 잘 확인해주세요! 인터넷 최저가보다 저렴하게 판매합니다 편하게 채팅주세요 | [원문링크] https://web.joongna.com/product/223779617"
밥솥,쿠쿠 밥솥,쿠쿠 10인용 전기압력밥솥 CRP-BR105FB 모델,거래완료,"170,000원",,2026-01-05,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] CRP-BR105FB | [모델근거] text_code | [원문링크] https://web.joongna.com/product/218776682
밥솥,쿠쿠 밥솥,쿠쿠 3인용 압력밥솥,거래완료,"105,000원",,2026-01-05,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] 전기압력밥솥_3인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223359120
밥솥,쿠쿠 밥솥,쿠쿠 10인용 IH 전기밥솥,거래완료,"255,000원",잠실본동,2026-01-05,0,0,0,36.5℃,중고나라판매자,생활가전,잠실본동,[출처] 중고나라 | [분석모델] CRP-JHR1060FD | [모델근거] detail_text_code | [원문설명] 쿠쿠 10인용 압력밥솥이에요. 명칭은 crp-jhr1060fd 10인용일겁니다. 1010이나 다른 모델은 더쌀테니 거기에 비교해서 네고주지마세요 이사하면서 집좀꾸리고 배치하려했는데 공간이 부족해서 뜯기도 전애 팝니다. 개봉안한 새상품 그대로 입니다. 영수증도 필요하시면 드립니다. 직거래만합니다. 파손우려가있어서 직거래 압구정역 선릉역 잠실역에서 시간 맞춰서 하겠습니다. 이미 최저가이기에 가격조정안합니다. | [원문링크] https://web.joongna.com/product/223684684
밥솥,쿠쿠 밥솥,쿠쿠 IH 10인용 전기압력밥솥,거래완료,"255,000원",삼성2동,2026-01-05,0,0,0,36.5℃,중고나라판매자,생활가전,삼성2동,[출처] 중고나라 | [분석모델] 전기압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223678032
밥솥,쿠쿠 밥솥,쿠쿠 6인용 전기밥솥,거래완료,"70,000원",,2026-01-05,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] 전기보온밥솥_6인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223742576
밥솥,쿠쿠 밥솥,쿠쿠 6인용 IH 전기밥솥,거래완료,"300,000원",반월동,2026-01-04,0,0,0,36.5℃,중고나라판매자,생활가전,반월동,"[출처] 중고나라 | [분석모델] 전기보온밥솥_6인용 | [모델근거] text_variant | [원문설명] 쿠쿠 6인용 IH 전기밥솥이에요. 깔끔한 화이트 컬러로 주방에 잘 어울리고, 사용감은 있지만 상태 양호합니다. | [원문링크] https://web.joongna.com/product/223729730"
밥솥,쿠쿠 밥솥,쿠쿠 10인용 압력밥솥,거래중,"170,000원",다산1동,2026-01-04,0,0,0,36.5℃,중고나라판매자,생활가전,다산1동,[출처] 중고나라 | [분석모델] 전기압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223719328
밥솥,쿠쿠 밥솥,쿠쿠 10인용 IH압력밥솥 CRP-AHF1010FD,거래완료,"55,000원",,2026-01-03,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] CRP-AHF1010FD | [모델근거] text_code | [원문링크] https://web.joongna.com/product/223701411
밥솥,쿠쿠 밥솥,쿠쿠 6인용 IH압력밥솥,거래완료,"60,000원",세곡동,2026-01-03,0,0,0,36.5℃,중고나라판매자,생활가전,세곡동,[출처] 중고나라 | [분석모델] IH압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223674698
밥솥,쿠쿠 밥솥,쿠쿠 10인용 트윈프레셔 압력밥솥 CRP-RIT10TPF,거래중,"80,000원",,2026-01-03,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] CRP-RIT10TPF | [모델근거] text_code | [원문링크] https://web.joongna.com/product/223671518
밥솥,쿠쿠 밥솥,쿠쿠 SMART IH전기압력밥솥 10인용,거래완료,"100,000원",,2026-01-03,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] IH압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223671460
밥솥,쿠쿠 밥솥,쿠쿠 업소용 대용량(17인용) 전기밥솥,거래완료,"80,000원",노은1동,2026-01-02,0,0,0,36.5℃,중고나라판매자,생활가전,노은1동,[출처] 중고나라 | [분석모델] 전기보온밥솥 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223662197
밥솥,쿠쿠 밥솥,쿠쿠 밥솥 CR-0671V 6인용 새제품,거래완료,"22,000원",중계1동,2026-01-02,0,0,0,36.5℃,중고나라판매자,생활가전,중계1동,[출처] 중고나라 | [분석모델] CR-0671V | [모델근거] text_code | [원문링크] https://web.joongna.com/product/223640348
밥솥,쿠쿠 밥솥,쿠쿠 6인용 IH 전기밥솥 FHR0610FD,거래완료,"30,000원",,2026-01-01,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] 전기보온밥솥_6인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223291254
밥솥,쿠쿠 밥솥,쿠쿠6인용 IH전기압력밥솥 DHP0610FD,거래완료,"20,000원",여의동,2026-01-01,0,0,0,36.5℃,중고나라판매자,생활가전,여의동,[출처] 중고나라 | [분석모델] IH압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223604409
밥솥,쿠쿠 밥솥,쿠쿠 전기압력밥솥 6인용,거래완료,"18,000원",,2025-12-31,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] 전기압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/222490181
밥솥,쿠쿠 밥솥,쿠쿠 3인용 IH 압력밥솥/HQXT0310FR,거래완료,"52,000원",,2025-12-31,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] IH압력밥솥_3인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223303103
밥솥,쿠쿠 밥솥,쿠쿠 6인용 압력밥솥 CRP-R686FS,거래완료,"85,000원",하안1동,2025-12-31,0,0,0,36.5℃,중고나라판매자,생활가전,하안1동,[출처] 중고나라 | [분석모델] CRP-R686FS | [모델근거] text_code | [원문링크] https://web.joongna.com/product/223577876
밥솥,쿠쿠 밥솥,쿠쿠 6인용 압력밥솥 (미개봉),거래완료,"220,000원",통진읍,2025-12-31,0,0,0,36.5℃,중고나라판매자,생활가전,통진읍,[출처] 중고나라 | [분석모델] 전기압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223566097
밥솥,쿠쿠 밥솥,쿠쿠 IH압력밥솥 6인용,거래완료,"60,000원",지동,2025-12-30,0,0,0,36.5℃,중고나라판매자,생활가전,지동,[출처] 중고나라 | [분석모델] IH압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223557535
밥솥,쿠쿠 밥솥,쿠쿠 3인용 IH 전기밥솥,거래완료,"50,000원",계산4동,2025-12-30,0,0,0,36.5℃,중고나라판매자,생활가전,계산4동,[출처] 중고나라 | [분석모델] 전기보온밥솥_3인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223557355
밥솥,쿠쿠 밥솥,쿠쿠 CRP-FHB0610EL 압력밥솥,거래완료,"240,000원",석동,2025-12-29,0,0,0,36.5℃,중고나라판매자,생활가전,석동,[출처] 중고나라 | [분석모델] CRP-FHB0610EL | [모델근거] text_code | [원문링크] https://web.joongna.com/product/223054505
밥솥,쿠쿠 밥솥,쿠쿠 IH압력밥솥 10인용,거래완료,"69,000원",지동,2025-12-28,0,0,0,36.5℃,중고나라판매자,생활가전,지동,[출처] 중고나라 | [분석모델] IH압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223477918
밥솥,쿠쿠 밥솥,쿠쿠 6인용 압력밥솥,거래완료,"80,000원",통진읍,2025-12-28,0,0,0,36.5℃,중고나라판매자,생활가전,통진읍,[출처] 중고나라 | [분석모델] 전기압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223472694
밥솥,쿠쿠 밥솥,쿠쿠 3인용 전기밥솥,거래완료,"43,500원",중화제2동,2025-12-28,0,0,0,36.5℃,중고나라판매자,생활가전,중화제2동,[출처] 중고나라 | [분석모델] 전기보온밥솥_3인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223468987
밥솥,쿠쿠 밥솥,쿠쿠 10인용 IH압력밥솥 HMF1070EL,거래완료,"200,000원",,2025-12-28,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] IH압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223454160
밥솥,쿠쿠 밥솥,쿠쿠 트윈프레셔 마스터셰프 CRP-LHTR0610FW 6인용 IH압력밥솥,거래완료,"213,000원",구로제5동,2025-12-27,0,0,0,36.5℃,중고나라판매자,생활가전,구로제5동,[출처] 중고나라 | [분석모델] CRP-LHTR0610FW | [모델근거] text_code | [원문링크] https://web.joongna.com/product/223113156
밥솥,쿠쿠 밥솥,쿠쿠 30인용 전기밥솥 업소용,거래완료,"50,000원",,2025-12-27,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] 전기보온밥솥_30인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223419536
밥솥,쿠쿠 밥솥,쿠쿠 6인용 IH 압력밥솥,거래완료,"75,000원",범서읍,2025-12-25,0,0,0,36.5℃,중고나라판매자,생활가전,범서읍,[출처] 중고나라 | [분석모델] IH압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223354293
밥솥,쿠쿠 밥솥,쿠쿠 IH 전기 압력밥솥 10인용 팝니다,거래완료,"90,000원",,2025-12-24,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] 전기압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/222955443
밥솥,쿠쿠 밥솥,쿠쿠 3인용 IH 압력밥솥/HQXT0310FR,거래완료,"60,000원",,2025-12-24,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] IH압력밥솥_3인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223336446
밥솥,쿠쿠 밥솥,쿠쿠 IH압력밥솥 HTXT1010FS,거래완료,"5,000원",,2025-12-24,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] IH압력밥솥 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223322269
밥솥,쿠쿠 밥솥,쿠쿠 10인용IH 압력밥솥,거래중,"35,000원",,2025-12-23,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] IH압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223305586
밥솥,쿠쿠 밥솥,쿠쿠 10인용 압력밥솥 CRP-G1000M,거래중,"45,000원",,2025-12-23,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] CRP-G1000M | [모델근거] text_code | [원문링크] https://web.joongna.com/product/223305437
밥솥,쿠쿠 밥솥,쿠쿠 3인용 IH 압력밥솥/HQXT0310FR,거래완료,"60,000원",,2025-12-23,0,0,0,36.5℃,중고나라판매자,생활가전,,[출처] 중고나라 | [분석모델] IH압력밥솥_3인용 | [모델근거] text_variant | [원문링크] https://web.joongna.com/product/223303311
