카테고리,검색어,제목,상태,가격,지역,등록시각,채팅수,관심수,조회수,매너온도,판매자닉네임,상세카테고리,거래희망장소,상세설명
밥솥,쿠쿠 밥솥,쿠쿠 IH 압력밥솥 6인용,예약중,"25,000원",소하1동,2025-10-09,0,0,0,36.5℃,번개장터판매자,생활가전,경기도 광명시 소하1동,[출처] 번개장터 | [분석모델] IH압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/361550700
밥솥,쿠쿠 밥솥,쿠쿠 압력밥솥 CRP-FHB0610EL 미사용 새제품,예약중,"260,000원",송도4동,2025-10-04,0,3,0,36.5℃,번개장터판매자,생활가전,인천광역시 연수구 송도4동,[출처] 번개장터 | [분석모델] CRP-FHB0610EL | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/359198808
밥솥,쿠쿠 밥솥,쿠쿠 1인용 전기 보온 밥솥 화이트,거래중,"60,000원",유림동,2025-10-04,0,5,0,36.5℃,번개장터판매자,생활가전,경기도 용인시 처인구 유림동,[출처] 번개장터 | [분석모델] 전기보온밥솥 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/351141436
밥솥,쿠쿠 밥솥,(새상품) 쿠쿠 마스터 셰프 IH 전기 압력밥솥  6인용,거래중,"350,000원",부성1동,2025-10-03,0,24,0,36.5℃,번개장터판매자,생활가전,충청남도 천안시 서북구 부성1동,[출처] 번개장터 | [분석모델] CRP-NHTR0610FW | [모델근거] detail_text_code | [원문설명] 쿠쿠 마스터 셰프 IH 전기 압력밥솥 CRP-NHTR0610FW 6인용 화이트 새 제품입니다 (풀박스) 아예 안뜯은 새상품이에요 박스도 같이 드려요~! 편하게 문의 주세요 쿨거래시 네고 가능 찔러보기 금지 x 구매의사 확실하신분만 채팅주세요 | [원문링크] https://m.bunjang.co.kr/products/360299710
밥솥,쿠쿠 밥솥,CRP FHB0610bs 미개봉 쿠쿠 밥솥 팝니다.,거래중,"250,000원",면목제3.8동,2025-10-02,0,2,0,36.5℃,번개장터판매자,생활가전,서울특별시 중랑구 면목제3.8동,[출처] 번개장터 | [분석모델] CRPFHB0610BS | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/360002561
밥솥,쿠쿠 밥솥,쿠쿠6인용압력밥솥20000,거래중,"20,000원",,2025-10-01,0,4,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 전기압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/359795314
밥솥,쿠쿠 밥솥,쿠쿠 CRP-P067FD 압력밥솥,거래중,"59,000원",장성동,2025-09-30,0,1,0,36.5℃,번개장터판매자,생활가전,강원특별자치도 태백시 장성동,[출처] 번개장터 | [분석모델] CRP-P067FD | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/359695903
밥솥,쿠쿠 밥솥,쿠쿠 6인용 전기밥솥 CR-0681Y,예약중,"29,000원",지동,2025-09-25,0,0,0,36.5℃,번개장터판매자,생활가전,경기도 수원시 팔달구 지동,[출처] 번개장터 | [분석모델] CR-0681Y | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/354656517
밥솥,쿠쿠 밥솥,쿠쿠 10인용 최고급형 ih밥솥,거래중,"280,000원",,2025-09-23,0,3,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 제품군 공통 | [모델근거] product_group | [원문링크] https://m.bunjang.co.kr/products/358060798
밥솥,쿠쿠 밥솥,쿠쿠 6인용 압력밥솥팝니다,거래중,"100,000원",홍제제1동,2025-09-21,0,0,0,36.5℃,번개장터판매자,생활가전,서울특별시 서대문구 홍제제1동,[출처] 번개장터 | [분석모델] 전기압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/357640223
밥솥,쿠쿠 밥솥,쿠쿠 IH압력밥솥 10인용,예약중,"70,000원",지동,2025-09-20,0,2,0,36.5℃,번개장터판매자,생활가전,경기도 수원시 팔달구 지동,[출처] 번개장터 | [분석모델] IH압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/355048097
밥솥,쿠쿠 밥솥,쿠쿠 전기압력밥솥 6인용 CRP-HSXT0610FB,예약중,"48,000원",고한읍,2025-09-20,0,2,0,36.5℃,번개장터판매자,생활가전,강원특별자치도 정선군 고한읍,[출처] 번개장터 | [분석모델] CRP-HSXT0610FB | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/355494937
밥솥,쿠쿠 밥솥,쿠쿠 전기밥솥 6인용 거의새재품,거래중,"59,000원",,2025-09-19,0,2,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 전기보온밥솥_6인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/340866713
밥솥,쿠쿠 밥솥,쿠쿠 압력밥솥,거래중,"60,000원",월피동,2025-09-14,0,0,0,36.5℃,번개장터판매자,생활가전,경기도 안산시 상록구 월피동,[출처] 번개장터 | [분석모델] 전기압력밥솥 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/356126249
밥솥,쿠쿠 밥솥,쿠쿠 IH압력밥솥 HUT1060SP,거래중,"55,000원",,2025-09-12,0,0,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] IH압력밥솥 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/355734766
밥솥,쿠쿠 밥솥,쿠쿠 전기압력밥솥 6인용 CRP-R069FP,예약중,"45,000원",고한읍,2025-09-09,0,5,0,36.5℃,번개장터판매자,생활가전,강원특별자치도 정선군 고한읍,[출처] 번개장터 | [분석모델] CRP-R069FP | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/349561958
밥솥,쿠쿠 밥솥,쿠쿠 IH 압력밥솥 10인용,예약중,"33,000원",지동,2025-09-06,0,0,0,36.5℃,번개장터판매자,생활가전,경기도 수원시 팔달구 지동,[출처] 번개장터 | [분석모델] IH압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/353690897
밥솥,쿠쿠 밥솥,쿠쿠 CRP-OS1010FD 밥솥,거래중,"18,000원",,2025-09-03,0,5,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] CRP-OS1010FD | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/354021084
밥솥,쿠쿠 밥솥,쿠쿠 에그 밥솥 CR-0675FW 6인용,거래중,"45,000원",,2025-09-02,0,4,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] CR-0675FW | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/353842309
밥솥,쿠쿠 밥솥,쿠쿠압력밥솥 25000,거래중,"25,000원",,2025-08-31,0,2,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 전기압력밥솥 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/353549397
밥솥,쿠쿠 밥솥,쿠쿠 IH압력밥솥 10인용 다크그레이,예약중,"60,000원",지동,2025-08-28,0,1,0,36.5℃,번개장터판매자,생활가전,경기도 수원시 팔달구 지동,[출처] 번개장터 | [분석모델] IH압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/353068114
밥솥,쿠쿠 밥솥,쿠쿠 전기밥솥 3-4인용 CR-0632G,예약중,"17,000원",고한읍,2025-08-28,0,1,0,36.5℃,번개장터판매자,생활가전,강원특별자치도 정선군 고한읍,[출처] 번개장터 | [분석모델] CR-0632G | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/349664833
밥솥,쿠쿠 밥솥,쿠쿠 6인용 압력밥솥,예약중,"45,000원",진영읍,2025-08-27,0,2,0,36.5℃,번개장터판매자,생활가전,경상남도 김해시 진영읍,[출처] 번개장터 | [분석모델] 전기압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/349257989
밥솥,쿠쿠 밥솥,쿠쿠 10인용 풀스텐 압력밥솥,거래완료,"35,000원",,2026-08-26,0,1,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 전기압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425945908
밥솥,쿠쿠 밥솥,쿠쿠 CRP-P0620FDM 6인용 전기압력밥솥,거래완료,"50,000원",부평5동,2026-08-26,0,0,0,36.5℃,번개장터판매자,생활가전,인천광역시 부평구 부평5동,[출처] 번개장터 | [분석모델] CRP-P0620FDM | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/425714396
밥솥,쿠쿠 밥솥,쿠쿠10인용 압력밥솥,거래완료,"129,000원",호평동,2026-08-26,0,0,0,36.5℃,번개장터판매자,생활가전,경기도 남양주시 호평동,[출처] 번개장터 | [분석모델] 전기압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425458735
밥솥,쿠쿠 밥솥,쿠쿠 트윈프레셔 전기압력밥솥 10인용,거래완료,"267,000원",,2026-08-24,0,0,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 트윈프레셔_10인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425428185
밥솥,쿠쿠 밥솥,쿠쿠 IH 전기밥솥 JHT0610FS,거래완료,"65,000원",,2026-08-24,0,0,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 전기보온밥솥 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425389039
밥솥,쿠쿠 밥솥,쿠쿠 전기 압력밥솥 10인용 음성기능 자동세척 깨꿋해요,거래완료,"55,000원",,2026-08-24,0,2,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 전기압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/425374187
밥솥,쿠쿠 밥솥,쿠쿠 IH 전기압력밥솥 10인용 CRP-HYB1080FB,거래완료,"47,000원",고한읍,2026-08-22,0,1,0,36.5℃,번개장터판매자,생활가전,강원특별자치도 정선군 고한읍,[출처] 번개장터 | [분석모델] CRP-HYB1080FB | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/424668680
밥솥,쿠쿠 밥솥,쿠쿠6 인용 IH압력밥솥HPF0660SR,거래완료,"35,000원",,2026-08-21,0,3,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] IH압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/424548985
밥솥,쿠쿠 밥솥,쿠쿠 압력밥솥 HNXG1011FB 10인용,거래완료,"38,000원",,2026-08-21,0,0,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 전기압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/424664521
밥솥,쿠쿠 밥솥,쿠쿠 음성인식 6인용 압력밥솥,거래완료,"50,000원",,2026-08-21,0,1,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 전기압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/424904162
밥솥,쿠쿠 밥솥,쿠쿠 밥솥(10인용),거래완료,"30,000원",,2026-08-19,0,0,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 제품군 공통 | [모델근거] product_group | [원문설명] 쿠쿠 10인용 밥솥 판매합니다. 사용감이 있지만 작동에는 문제 없습니다. 사진 참고하셔서 구매 결정해주세요. 구매 원하시면 바로 안전결제 해주시면 됩니다! 음성지원 | [원문링크] https://m.bunjang.co.kr/products/424794197
밥솥,쿠쿠 밥솥,쿠쿠전자 CRP-PK0620BS 6인용 1등급 IH압력밥솥 GD,거래완료,"90,000원",연산제2동,2026-08-14,0,5,0,36.5℃,번개장터판매자,생활가전,부산광역시 연제구 연산제2동,[출처] 번개장터 | [분석모델] CRP-PK0620BS | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/423122966
밥솥,쿠쿠 밥솥,"[DDB하남,S급] 쿠쿠 3인용 트윈프레셔 미니 전기압력밥솥 CRP-TT0310FGW",거래완료,"105,000원",,2026-08-14,0,0,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] CRP-TT0310FGW | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/424193399
밥솥,쿠쿠 밥솥,쿠쿠 IH 전기압력밥솥 6인용 CRP-HBXB0660FB,거래완료,"43,000원",고한읍,2026-08-13,0,3,0,36.5℃,번개장터판매자,생활가전,강원특별자치도 정선군 고한읍,[출처] 번개장터 | [분석모델] CRP-HBXB0660FB | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/420029668
밥솥,쿠쿠 밥솥,쿠쿠 6인용 풀스텐 가마 압력밥솥,거래완료,"60,000원",,2026-08-12,0,4,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 전기압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/423137922
밥솥,쿠쿠 밥솥,쿠쿠10인용에코프레셔압력밥솥CRP-QS1020GM,거래완료,"36,000원",,2026-08-12,0,1,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] CRP-QS1020GM | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/424004704
밥솥,쿠쿠 밥솥,쿠쿠 전기 압력밥솥 6인용 깨끗해요,거래완료,"60,000원",,2026-08-12,0,0,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 전기압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/423957582
밥솥,쿠쿠 밥솥,쿠쿠 10인용 압력밥솥 crp-qs1010fg판매합니다.,거래완료,"60,000원",,2026-08-10,0,0,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] CRP-QS1010FG | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/412322901
밥솥,쿠쿠 밥솥,쿠쿠 IH 압력밥솥 10인용,거래완료,"80,000원",용호제3동,2026-08-10,0,1,0,36.5℃,번개장터판매자,생활가전,부산광역시 남구 용호제3동,[출처] 번개장터 | [분석모델] IH압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/423073653
밥솥,쿠쿠 밥솥,"(미사용, 가격내림 없음) 쿠쿠 전기 밥솥 6인용 CRP-R0655FB",거래완료,"125,000원",,2026-08-09,0,11,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] CRP-R0655FB | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/417251514
밥솥,쿠쿠 밥솥,쿠쿠 IH 전기압력밥솥 6인용 CRP-HZXB0660FR,거래완료,"47,000원",고한읍,2026-08-09,0,2,0,36.5℃,번개장터판매자,생활가전,강원특별자치도 정선군 고한읍,[출처] 번개장터 | [분석모델] CRP-HZXB0660FR | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/420029970
밥솥,쿠쿠 밥솥,쿠쿠 CRP-EHB0310FW 3인용 IH압력밥솥 저렴하게 구입하세요,거래완료,"80,000원",,2026-08-08,0,0,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] CRP-EHB0310FW | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/423248759
밥솥,쿠쿠 밥솥,쿠쿠 트윈프레셔 IH 전기밥솥,거래완료,"63,000원",,2026-08-07,0,5,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 트윈프레셔 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/422834274
밥솥,쿠쿠 밥솥,쿠쿠 10인용 압력밥솥 입니다,거래완료,"85,000원",,2026-08-05,0,1,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 전기압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/423170564
밥솥,쿠쿠 밥솥,쿠쿠 IH 압력 밥솥 HZXB0670FC,거래완료,"59,000원",가락2동,2026-08-04,0,1,0,36.5℃,번개장터판매자,생활가전,서울특별시 송파구 가락2동,[출처] 번개장터 | [분석모델] IH압력밥솥 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/422814267
밥솥,쿠쿠 밥솥,쿠쿠 IH 압력밥솥 6인용,거래완료,"55,000원",용호제3동,2026-08-04,0,1,0,36.5℃,번개장터판매자,생활가전,부산광역시 남구 용호제3동,[출처] 번개장터 | [분석모델] IH압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/422926738
밥솥,쿠쿠 밥솥,쿠쿠 3인용 IH 밥솥 HQXT0311FG,거래완료,"55,000원",,2026-08-04,0,3,0,36.5℃,번개장터판매자,생활가전,,"[출처] 번개장터 | [분석모델] CRP-HQXT0311FG | [모델근거] detail_text_code | [원문설명] 쿠쿠 3인용 IH 밥솥 HQXT0311FG 판매합니다. 내솥에 약간의 사용감 있습니다. 사진 봐주세요. 기능 이상 없고,밥 잘됩니다. 쿠쿠전자 CRP-HQXT0311FG /IH압력밥솥/3인용/블랙코팅/ 분리형커버/음성안내/자동세척/ 소비전력:824W/무게:4.1kg/ 크기:33.7cm x 23.8cm x 21.6cm | [원문링크] https://m.bunjang.co.kr/products/419358320"
밥솥,쿠쿠 밥솥,쿠쿠 풀스텐 6인용 압력밥솥,거래완료,"59,000원",,2026-08-03,0,0,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 전기압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/422252395
밥솥,쿠쿠 밥솥,쿠쿠 밥솥6인용 JHT061065 스마트 IH,거래완료,"130,000원",,2026-08-02,0,1,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 제품군 공통 | [모델근거] product_group | [원문설명] 쿠쿠 6인용 스마트 IH 밥솥 JHT0610FS 판매합니다. 다양한 메뉴와 IH 기술로 맛있는 밥을 지을 수 있습니다. 상태 좋습니다. 구매 원하시면 바로 안전결제 해주시면 됩니다! 전체적으로 깨끗합니다 아주퍼팩트합니다 필요하신분톡주세요 중고거래특성상 반품 환불 안됩니다 신중한구매해주세요 예민하신분패스요 전국택배가능 | [원문링크] https://m.bunjang.co.kr/products/422774923
밥솥,쿠쿠 밥솥,쿠쿠밥솥 3인용,거래완료,"65,000원",,2026-08-02,0,1,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 제품군 공통 | [모델근거] product_group | [원문설명] 쿠쿠밥솥 사놓고 사용을 잘 안했습니다 이사가게되어 급하게 판매해요 | [원문링크] https://m.bunjang.co.kr/products/422770130
밥솥,쿠쿠 밥솥,쿠쿠 CRP-ST1010FL 10인용 밥솥 미사용 풀박스,거래완료,"140,000원",남촌동,2026-08-01,0,1,0,36.5℃,번개장터판매자,생활가전,경기도 오산시 남촌동,[출처] 번개장터 | [분석모델] CRP-ST1010FL | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/422686333
밥솥,쿠쿠 밥솥,쿠쿠6인용 압력밥솥,거래완료,"13,000원",호평동,2026-07-31,0,1,0,36.5℃,번개장터판매자,생활가전,경기도 남양주시 호평동,[출처] 번개장터 | [분석모델] 전기압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/415350411
밥솥,쿠쿠 밥솥,cuckoo 미니 밥솥,거래완료,"25,000원",,2026-07-30,0,1,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 제품군 공통 | [모델근거] product_group | [원문링크] https://m.bunjang.co.kr/products/421427790
밥솥,쿠쿠 밥솥,쿠쿠 IH 압력밥솥 로즈골드 6인용 CRP-FHS0610FG,거래완료,"40,000원",마산동,2026-07-30,0,0,0,36.5℃,번개장터판매자,생활가전,경기도 김포시 마산동,[출처] 번개장터 | [분석모델] CRP-FHS0610FG | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/422406071
밥솥,쿠쿠 밥솥,쿠쿠압력밥솥,거래완료,"50,000원",,2026-07-30,0,3,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 전기압력밥솥 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/422362058
밥솥,쿠쿠 밥솥,쿠쿠 트윈프레셔 10인용 전기압력밥솥,거래완료,"170,000원",,2026-07-26,0,4,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 트윈프레셔_10인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/421942891
밥솥,쿠쿠 밥솥,쿠쿠 IH압력밥솥 CRP-CHP1010FD 10인용 판매합니다~~,거래완료,"79,000원",철산3동,2026-07-25,0,0,0,36.5℃,번개장터판매자,생활가전,경기도 광명시 철산3동,[출처] 번개장터 | [분석모델] CRP-CHP1010FD | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/421852177
밥솥,쿠쿠 밥솥,쿠쿠 6인용 전기보온밥솥 CRP-P0620FDM,거래완료,"115,000원",,2026-07-24,0,1,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] CRP-P0620FDM | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/418278790
밥솥,쿠쿠 밥솥,무배/바배 쿠쿠 10인용 전기압력밥솥 CRP-QKNL1010BGW,거래완료,"120,000원",비전1동,2026-07-22,0,0,0,36.5℃,번개장터판매자,생활가전,경기도 평택시 비전1동,[출처] 번개장터 | [분석모델] CRP-QKNL1010BGW | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/421441497
밥솥,쿠쿠 밥솥,쿠쿠 6인용 밥솥25000,거래완료,"25,000원",,2026-07-21,0,0,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 제품군 공통 | [모델근거] product_group | [원문설명] 사용감은 있으나 아 직 쓸만합니다 | [원문링크] https://m.bunjang.co.kr/products/421192619
밥솥,쿠쿠 밥솥,쿠쿠 IH전기압력밥솥 6인용 저렴하게 구입하세요,거래완료,"55,000원",,2026-07-20,0,3,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] IH압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/418173308
밥솥,쿠쿠 밥솥,쿠쿠10인용풀스텐레스압력밥솥CRP-R108FB,거래완료,"25,000원",,2026-07-20,0,6,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] CRP-R108FB | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/415661935
밥솥,쿠쿠 밥솥,쿠쿠 10인용 전기압력밥솥 CRP-QS1020FGM 004,거래완료,"85,000원",,2026-07-18,0,0,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] CRP-QS1020FGM | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/420651517
밥솥,쿠쿠 밥솥,쿠쿠 압력밥솥 고압 무압 취사 스마트 IH 음성가드 1등급 6인용 고급형,거래완료,"140,000원",오류동,2026-07-18,0,5,0,36.5℃,번개장터판매자,생활가전,대전광역시 중구 오류동,[출처] 번개장터 | [분석모델] 전기압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/413263459
밥솥,쿠쿠 밥솥,쿠쿠 전기보온밥솥 6인용 CR-0671V,거래완료,"29,000원",,2026-07-18,0,1,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] CR-0671V | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/416282336
밥솥,쿠쿠 밥솥,쿠쿠 CRP-HEX0701CT 전기압력밥솥 레드,거래완료,"32,000원",,2026-07-17,0,1,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] CRP-HEX0701CT | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/420450570
밥솥,쿠쿠 밥솥,쿠쿠전자 압력밥솥 CRP-HUF10BS 사용감 아주 많음.,거래완료,"30,000원",,2026-07-16,0,0,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] CRP-HUF10BS | [모델근거] text_code | [원문링크] https://m.bunjang.co.kr/products/420284007
밥솥,쿠쿠 밥솥,쿠쿠 마스터셰프 트윈프레셔 6인용 압력밥솥,거래완료,"150,000원",,2026-07-16,0,1,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 트윈프레셔_6인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/420218337
밥솥,쿠쿠 밥솥,쿠쿠 2~3인용 전기밥솥 실버,거래완료,"120,000원",,2026-07-16,0,11,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 전기보온밥솥_3인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/414287993
밥솥,쿠쿠 밥솥,쿠쿠전자 CUCKOO ih 6인용 전기압력밥솥 새제품 박스없어요,거래완료,"90,000원",,2026-07-15,0,0,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 전기압력밥솥_6인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/420056711
밥솥,쿠쿠 밥솥,쿠쿠 6인용 V라인 IH밥솥 HPXG0611FV,거래완료,"25,000원",,2026-07-14,0,0,0,36.5℃,번개장터판매자,생활가전,,"[출처] 번개장터 | [분석모델] 제품군 공통 | [모델근거] product_group | [원문설명] 쿠쿠 6인용 V라인 IH밥솥 HPXG0611FV입니다. 깨끗하게 관리 잘된 상태입니다. 내솥은 사용감 조금 있지만, 큰 흠집 없습니다. 패킹은 새로 교체했습니다. | [원문링크] https://m.bunjang.co.kr/products/413541901"
밥솥,쿠쿠 밥솥,쿠쿠 전기 압력밥솥 10인용 깨끗해요,거래완료,"22,000원",,2026-07-14,0,1,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 전기압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/419767744
밥솥,쿠쿠 밥솥,쿠쿠 IH 전기압력밥솥 10인용,거래완료,"120,000원",성주동,2026-07-13,0,0,0,36.5℃,번개장터판매자,생활가전,경상남도 창원시 성산구 성주동,[출처] 번개장터 | [분석모델] IH압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/419592710
밥솥,쿠쿠 밥솥,쿠쿠 IH 압력밥솥 10인용,거래완료,"43,000원",학하동,2026-07-12,0,1,0,36.5℃,번개장터판매자,생활가전,대전광역시 유성구 학하동,[출처] 번개장터 | [분석모델] IH압력밥솥_10인용 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/417251168
밥솥,쿠쿠 밥솥,쿠쿠 스마트 IH 10인용 밥솥,거래완료,"55,000원",,2026-07-11,0,1,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] 제품군 공통 | [모델근거] product_group | [원문설명] 쿠쿠 스마트 IH 10인용 밥솥입니다 내솥과 본체 모두 깔끔하게 관리되어 있어요 맛있는 밥을 지어줄 똑똑한 밥솥을 만나보세요 가족 모두가 만족할 밥맛을 선사할 거예요. 패킹도 새것으로.교체 했습니다. 에눌은 정중히 사절하겠습니다. | [원문링크] https://m.bunjang.co.kr/products/418546912
밥솥,쿠쿠 밥솥,쿠쿠 IH 압력 압력밥솥고장,거래완료,"15,000원",,2026-07-10,0,0,0,36.5℃,번개장터판매자,생활가전,,[출처] 번개장터 | [분석모델] IH압력밥솥 | [모델근거] text_variant | [원문링크] https://m.bunjang.co.kr/products/419061313
